,id,participant,question,answer,type,created,tree
859,774,196,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",1,ranking,2021-07-09 21:08:58,
860,773,196,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-09 21:08:45,
861,772,196,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-07-09 21:08:45,
862,771,196,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-07-09 21:08:45,
884,749,178,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",3,ranking,2021-07-07 17:37:14,
885,748,178,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",1,ranking,2021-07-07 17:37:14,
886,747,178,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",4,ranking,2021-07-07 17:37:14,
887,746,178,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",2,ranking,2021-07-07 17:37:14,
888,745,178,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-07 17:35:57,
889,744,178,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-07-07 17:35:57,
890,743,178,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-07-07 17:35:57,
908,725,172,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",2,ranking,2021-07-07 07:30:26,
909,724,172,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",3,ranking,2021-07-07 07:30:26,
910,723,172,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",4,ranking,2021-07-07 07:30:26,
911,722,172,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",1,ranking,2021-07-07 07:30:26,
912,721,172,Weitere Anmerkungen zu dem Zielsystem?,Zeichenkontingent könnte erhöht werden.,goalsystem_questions,2021-07-07 07:30:05,
913,720,172,Was hat dir am wenigsten am Zielsystem gefallen?,- ,goalsystem_questions,2021-07-07 07:30:05,
914,719,172,Was hat dir besonders an dem Zielsystem gefallen?,"Differenzierungsmöglichkeit, Übersichtlichkeit, Logik",goalsystem_questions,2021-07-07 07:30:05,
915,718,171,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",1,ranking,2021-07-06 22:08:55,
916,717,171,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",2,ranking,2021-07-06 22:08:55,
917,716,171,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",3,ranking,2021-07-06 22:08:55,
918,715,171,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",4,ranking,2021-07-06 22:08:55,
919,714,171,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-06 22:06:57,
920,713,171,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-07-06 22:06:57,
921,712,171,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-07-06 22:06:57,
969,664,159,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",2,ranking,2021-07-04 18:25:17,
970,663,159,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",1,ranking,2021-07-04 18:25:17,
971,662,159,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",3,ranking,2021-07-04 18:25:17,
972,661,159,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",4,ranking,2021-07-04 18:25:17,
973,660,159,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-04 18:24:46,
974,659,159,Was hat dir am wenigsten am Zielsystem gefallen?,Zu kompliziert,goalsystem_questions,2021-07-04 18:24:46,
975,658,159,Was hat dir besonders an dem Zielsystem gefallen?,grapfische Darstellung,goalsystem_questions,2021-07-04 18:24:46,
976,657,158,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",3,ranking,2021-07-04 18:19:57,
977,656,158,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",1,ranking,2021-07-04 18:19:57,
978,655,158,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",4,ranking,2021-07-04 18:19:57,
979,654,158,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",2,ranking,2021-07-04 18:19:57,
980,653,158,Weitere Anmerkungen zu dem Zielsystem?,"Ich frage mich, ob jemand so seine Ziele visualisiert.",goalsystem_questions,2021-07-04 18:18:05,
981,652,158,Was hat dir am wenigsten am Zielsystem gefallen?,Die anderen Zielsysteme empfand ich als sehr unübersichtlich auf den ersten Blick,goalsystem_questions,2021-07-04 18:18:05,
982,651,158,Was hat dir besonders an dem Zielsystem gefallen?,Es ist wie eine Mindmaps und daher für mich intuitiv.,goalsystem_questions,2021-07-04 18:18:05,
983,650,157,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",1,ranking,2021-07-04 18:05:11,
984,649,157,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",3,ranking,2021-07-04 18:05:11,
985,648,157,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",2,ranking,2021-07-04 18:05:11,
986,647,157,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",4,ranking,2021-07-04 18:05:11,
987,646,157,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-04 18:04:33,
988,645,157,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-07-04 18:04:33,
989,644,157,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-07-04 18:04:33,
990,643,153,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",2,ranking,2021-07-01 19:39:18,
991,642,153,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",1,ranking,2021-07-01 19:39:18,
992,641,153,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",4,ranking,2021-07-01 19:39:18,
993,640,153,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",3,ranking,2021-07-01 19:39:18,
994,639,153,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-01 19:38:09,
995,638,153,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-07-01 19:38:09,
996,637,153,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-07-01 19:38:09,
997,636,152,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",3,ranking,2021-07-01 17:56:40,
998,635,152,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",1,ranking,2021-07-01 17:56:40,
999,634,152,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",4,ranking,2021-07-01 17:56:40,
1000,633,152,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",2,ranking,2021-07-01 17:56:40,
1001,632,152,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-01 17:56:08,
1002,631,152,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-07-01 17:56:08,
1003,630,152,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-07-01 17:56:08,
1004,629,150,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",4,ranking,2021-07-01 13:22:45,
1005,628,150,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",1,ranking,2021-07-01 13:22:45,
1006,627,150,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",3,ranking,2021-07-01 13:22:45,
1007,626,150,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",2,ranking,2021-07-01 13:22:45,
1008,625,150,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-01 13:22:17,
1009,624,150,Was hat dir am wenigsten am Zielsystem gefallen?,"Man muss von Anfang an sehr strukturiert an die Aufgabe heran gehen, was manchen Menschen vielleicht schwer fallen könnte. Mehr Flexibilität wäre hier vielleicht ganz gut. ",goalsystem_questions,2021-07-01 13:22:17,
1010,623,150,Was hat dir besonders an dem Zielsystem gefallen?,"Struktur, klare Linien, Herunterbrechen von Zielen, einfach zu nutzen",goalsystem_questions,2021-07-01 13:22:17,
1011,622,149,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",1,ranking,2021-07-01 07:25:19,
1012,621,149,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",2,ranking,2021-07-01 07:25:19,
1013,620,149,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",3,ranking,2021-07-01 07:25:19,
1014,619,149,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",4,ranking,2021-07-01 07:25:19,
1015,618,149,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-07-01 07:24:57,
1016,617,149,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-07-01 07:24:57,
1017,616,149,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-07-01 07:24:57,
1018,615,148,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",1,ranking,2021-06-30 16:23:11,
1019,614,148,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",2,ranking,2021-06-30 16:23:11,
1020,613,148,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",3,ranking,2021-06-30 16:23:11,
1021,612,148,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",4,ranking,2021-06-30 16:23:11,
1022,611,148,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-06-30 16:22:56,
1023,610,148,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-06-30 16:22:56,
1024,609,148,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-06-30 16:22:56,
1025,608,147,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",1,ranking,2021-06-30 16:18:51,
1026,607,147,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",3,ranking,2021-06-30 16:18:51,
1027,606,147,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",2,ranking,2021-06-30 16:18:51,
1028,605,147,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",4,ranking,2021-06-30 16:18:51,
1029,604,147,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-06-30 16:18:28,
1030,603,147,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-06-30 16:18:28,
1031,602,147,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-06-30 16:18:28,
1032,601,146,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",4,ranking,2021-06-30 16:10:52,
1033,600,146,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",1,ranking,2021-06-30 16:10:52,
1034,599,146,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",3,ranking,2021-06-30 16:10:52,
1035,598,146,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",2,ranking,2021-06-30 16:10:52,
1036,597,146,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-06-30 16:10:02,
1037,596,146,Was hat dir am wenigsten am Zielsystem gefallen?,open question 2,goalsystem_questions,2021-06-30 16:10:02,
1038,595,146,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-06-30 16:10:02,
1039,594,145,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",1,ranking,2021-06-30 15:58:48,
1040,593,145,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",2,ranking,2021-06-30 15:58:48,
1041,592,145,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",3,ranking,2021-06-30 15:58:48,
1042,591,145,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",4,ranking,2021-06-30 15:58:48,
1043,590,145,Weitere Anmerkungen zu dem Zielsystem?,antwort 1.2,goalsystem_questions,2021-06-30 15:58:03,
1044,589,145,Was hat dir am wenigsten am Zielsystem gefallen?,antwort 1.2,goalsystem_questions,2021-06-30 15:58:03,
1045,588,145,Was hat dir besonders an dem Zielsystem gefallen?,Antwort 1.1,goalsystem_questions,2021-06-30 15:58:03,
1094,539,138,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",4,ranking,2021-06-29 07:41:37,
1095,538,138,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",3,ranking,2021-06-29 07:41:37,
1096,537,138,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",2,ranking,2021-06-29 07:41:37,
1097,536,138,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",1,ranking,2021-06-29 07:41:37,
1098,535,138,Weitere Anmerkungen zu dem Zielsystem?,Antwort frage 3 2,goalsystem_questions,2021-06-29 07:41:13,
1099,534,138,Was hat dir am wenigsten am Zielsystem gefallen?,Antwort frage 2 2,goalsystem_questions,2021-06-29 07:41:13,
1100,533,138,Was hat dir besonders an dem Zielsystem gefallen?,Antwort frage 1 2,goalsystem_questions,2021-06-29 07:41:13,
1105,528,137,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",4,ranking,2021-06-29 07:26:40,
1106,527,137,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",3,ranking,2021-06-29 07:26:40,
1107,526,137,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",2,ranking,2021-06-29 07:26:40,
1108,525,137,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",1,ranking,2021-06-29 07:26:40,
1109,524,137,Weitere Anmerkungen zu dem Zielsystem?,Antwort Frage 3,goalsystem_questions,2021-06-29 07:26:06,
1110,523,137,Was hat dir am wenigsten am Zielsystem gefallen?,Antwort Frage 2,goalsystem_questions,2021-06-29 07:26:06,
1111,522,137,Was hat dir besonders an dem Zielsystem gefallen?,Antwort Frage eins,goalsystem_questions,2021-06-29 07:26:06,
1120,513,131,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 4",4,ranking,2021-06-28 13:24:54,
1121,512,131,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 3",3,ranking,2021-06-28 13:24:54,
1122,511,131,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 2",2,ranking,2021-06-28 13:24:54,
1123,510,131,"Bitte betrachte nun dein persönliches Zielsystem in verschiedenen Visualisierungen. Anschließend kannst du die verschiedenen Visualisierungen gemäß deiner Präferenz, diese zu nutzen, anordnen. (1 – am stärksten präferiert bis 4 – am wenigsten präferiert), condition: 1",1,ranking,2021-06-28 13:24:54,
1124,509,131,Weitere Anmerkungen zu dem Zielsystem?,,goalsystem_questions,2021-06-28 13:24:37,
1125,508,131,Was hat dir am wenigsten am Zielsystem gefallen?,,goalsystem_questions,2021-06-28 13:24:37,
1126,507,131,Was hat dir besonders an dem Zielsystem gefallen?,,goalsystem_questions,2021-06-28 13:24:37,
